运动学片段,车辆编号,加速时间(s),减速时间(s),怠速时间(s),匀速时间(s),行停时间比例,行驶距离(m),最大速度(m/s),平均速度(m/s),平均行驶速度(m/s),速度标准差,最大加速度(m/s^2),平均加速度(m/s^2),最大减速度(m/s^2),平均减速度(m/s^2),加速度标准差,怠速时间比,加速时间比,减速时间比,匀速时间比,平均发动机转速,平均扭矩百分比,平均发动机负荷百分比
40,2,6,6,9,1,12.11111111111111,222.58174714868161,7.305555555555555,10.117352143121892,17.121672857590895,8.345246962993484,1.8194444444444444,0.749537037037037,-3.1944444444444446,-1.5231481481481481,0.5274619344082159,0.4090909090909091,0.2727272727272727,0.2727272727272727,0.045454545454545456,935.0454545454545,26.181818181818183,30.772727272727273
41,2,1,1,1,0,2.0,58.75162935380062,6.361111111111111,19.58387645126687,29.37581467690031,16.881877720022537,3.1805555555555554,3.1805555555555554,-0.6666666666666666,-0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1012.3333333333334,29.666666666666668,39.666666666666664
43,2,49,42,8,61,98.625,1794.3504639555415,15.222222222222221,11.214690399722134,11.804937262865405,3.7582078540450166,3.3333333333333335,0.4155328798185943,-1.9722222222222217,-0.47552910052910025,0.5337842712780517,0.05,0.30625,0.2625,0.38125,1358.5125,26.85,32.43125
44,2,24,25,27,7,49.25925925925926,257.3505590939622,7.194444444444445,3.100609145710388,4.595545698106468,2.5950624765650896,1.25,0.5439814814814815,-1.3055555555555558,-0.5255555555555556,0.38044036059522074,0.3253012048192771,0.2891566265060241,0.30120481927710846,0.08433734939759036,960.5903614457832,23.180722891566266,28.91566265060241
45,2,10,8,16,5,18.3125,77.32655645628408,6.166666666666667,1.982732216827797,3.362024193751482,2.1144192781687,1.4166666666666667,0.7277777777777779,-2.9722222222222228,-0.9131944444444444,0.36805293500115316,0.41025641025641024,0.2564102564102564,0.20512820512820512,0.1282051282051282,964.1794871794872,24.358974358974358,30.46153846153846
46,2,212,182,10,126,406.6,5402.268603766655,14.61111111111111,10.192959629748406,10.388978084166645,3.2868942910929686,2.5833333333333335,0.3919025157232702,-2.305555555555555,-0.4586385836385835,0.36600907814380523,0.018867924528301886,0.4,0.3433962264150943,0.23773584905660378,1346.2641509433963,27.245283018867923,32.866037735849055
47,2,40,46,27,32,87.18518518518519,943.7862897912838,11.38888888888889,6.508870964077819,7.998188896536304,3.738658869627604,1.5555555555555556,0.41736111111111107,-1.1666666666666665,-0.3659420289855073,0.32527810394708007,0.18620689655172415,0.27586206896551724,0.31724137931034485,0.2206896551724138,1117.1586206896552,22.96551724137931,28.275862068965516
48,2,9,13,75,2,22.026666666666667,95.04582113509743,5.083333333333333,0.9600587993444184,3.960242547295726,1.51350784435548,1.1388888888888888,0.5648148148148149,-0.9444444444444445,-0.344017094017094,0.2962962962962963,0.7575757575757576,0.09090909090909091,0.13131313131313133,0.020202020202020204,738.6666666666666,22.828282828282827,29.141414141414142
49,2,41,33,6,16,76.66666666666667,590.7191560686359,11.722222222222221,6.1533245423816245,6.563546178540399,3.655610427407298,1.3888888888888888,0.5101626016260163,-1.8333333333333333,-0.6262626262626264,0.3261855647362604,0.0625,0.4270833333333333,0.34375,0.16666666666666666,1184.5104166666667,25.552083333333332,31.010416666666668
50,2,17,6,2,8,27.0,308.5629749009358,13.055555555555555,9.350393178816235,9.95364435164309,4.766058353159499,2.055555555555555,0.7663398692810457,-4.055555555555555,-2.175925925925926,0.6548558096271666,0.06060606060606061,0.5151515151515151,0.18181818181818182,0.24242424242424243,1416.3939393939395,29.151515151515152,34.57575757575758
51,2,123,91,6,89,228.83333333333334,3367.491629375986,16.083333333333332,10.898031163029081,11.113833760316785,3.715251925021948,2.2777777777777777,0.3913730803974704,-2.333333333333333,-0.5315425315425317,0.2781390633815352,0.019417475728155338,0.39805825242718446,0.29449838187702265,0.28802588996763756,1344.7702265372168,26.36569579288026,31.919093851132686
52,2,126,76,39,96,204.46153846153845,3472.0523451007857,17.86111111111111,10.302825949853963,11.65118236611002,4.6393619713195875,1.3055555555555556,0.31018518518518523,-1.5277777777777777,-0.3373538011695909,0.21055546248596083,0.11572700296735905,0.37388724035608306,0.22551928783382788,0.28486646884273,1304.872403560831,26.810089020771514,32.49851632047478
53,2,37,31,61,9,68.14754098360656,748.1495338061023,15.027777777777779,5.421373433377553,9.716227711767562,5.477739455957422,1.9444444444444444,0.44594594594594616,-1.3611111111111116,-0.5161290322580646,0.36182915132582055,0.4420289855072464,0.26811594202898553,0.2246376811594203,0.06521739130434782,1022.1521739130435,24.42753623188406,30.507246376811594
54,2,88,77,38,43,166.1315789473684,2235.0529003340166,17.555555555555557,9.085580895666734,10.745446636221233,5.337959919013334,2.7777777777777777,0.44381313131313144,-2.027777777777778,-0.4906204906204906,0.396303266872406,0.15447154471544716,0.35772357723577236,0.3130081300813008,0.17479674796747968,1295.2073170731708,27.03252032520325,32.77235772357724
55,2,33,26,70,22,59.31428571428572,843.471224931842,15.805555555555555,5.585902151866503,10.413224999158544,6.235207469529425,0.9722222222222222,0.48737373737373757,-1.3888888888888888,-0.6047008547008548,0.24495383383293146,0.46357615894039733,0.2185430463576159,0.17218543046357615,0.1456953642384106,1028.4966887417218,24.14569536423841,30.066225165562916
56,2,157,141,28,123,302.39285714285717,4339.589771338162,15.13888888888889,9.665010626588334,10.307814183701097,3.942463727541201,1.8055555555555556,0.35138004246284466,-1.583333333333333,-0.3953900709219857,0.2704058268202193,0.062360801781737196,0.34966592427616927,0.31403118040089084,0.2739420935412027,1262.6770601336302,25.536748329621382,31.0
57,2,5,5,6,5,10.833333333333334,42.08361673289769,4.305555555555555,2.0039817491856042,2.8055744488598457,1.7205163420861336,1.5555555555555556,0.8333333333333333,-1.4444444444444442,-0.7777777777777777,0.5662852747032004,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.23809523809523808,996.6666666666666,23.285714285714285,29.047619047619047
58,2,10,9,13,5,19.384615384615383,58.13804663783538,3.888888888888889,1.5712985577793346,2.4224186099098075,1.1849733240528155,1.5,0.4166666666666667,-0.8055555555555557,-0.3858024691358026,0.38086970002228016,0.35135135135135137,0.2702702702702703,0.24324324324324326,0.13513513513513514,996.6756756756756,26.216216216216218,32.891891891891895
59,2,25,28,5,18,56.6,364.0485817238147,7.75,4.790112917418615,5.127444813011475,2.2952471557771195,1.6111111111111114,0.5100000000000002,-1.25,-0.44841269841269843,0.4045176978838313,0.06578947368421052,0.32894736842105265,0.3684210526315789,0.23684210526315788,1102.7631578947369,24.43421052631579,30.18421052631579
60,2,27,22,181,10,49.05524861878453,257.7442281377601,6.75,1.0739342839073338,4.368546239623052,1.7916527418845596,1.0000000000000004,0.39917695473251047,-0.9444444444444445,-0.4444444444444444,0.25717283789282347,0.7541666666666667,0.1125,0.09166666666666666,0.041666666666666664,822.2166666666667,19.558333333333334,24.795833333333334
61,2,225,179,20,154,411.7,5815.986938752305,17.305555555555557,10.06226113970987,10.422915660846424,4.071858702923608,2.5833333333333335,0.34135802469135795,-2.416666666666668,-0.4343575418994412,0.2983736335185945,0.03460207612456748,0.3892733564013841,0.3096885813148789,0.2664359861591695,1307.2975778546713,26.110726643598618,31.593425605536332
62,2,62,48,70,25,110.35714285714286,1290.5912699330388,14.916666666666666,6.295567170405067,9.559935332837325,5.176210349988816,1.7777777777777783,0.6061827956989247,-3.4444444444444438,-0.7870370370370369,0.3887136123677351,0.34146341463414637,0.3024390243902439,0.23414634146341465,0.12195121951219512,1134.5365853658536,27.453658536585365,33.69268292682927
63,2,31,31,7,30,66.28571428571429,411.4656764877124,5.611111111111111,4.1562189544213375,4.4724530053012215,1.586440469863091,2.138888888888889,0.38172043010752704,-1.1666666666666667,-0.3862007168458781,0.3942265376905624,0.0707070707070707,0.31313131313131315,0.31313131313131315,0.30303030303030304,1060.7272727272727,20.494949494949495,25.333333333333332
64,2,13,15,27,10,28.37037037037037,176.24224365121438,6.638888888888889,2.711419133095606,4.637953780295115,2.668472927266209,1.3888888888888888,0.5299145299145299,-0.916666666666667,-0.45740740740740743,0.4152342241205552,0.4153846153846154,0.2,0.23076923076923078,0.15384615384615385,883.4615384615385,23.56923076923077,29.723076923076924
65,2,19,16,47,7,35.148936170212764,317.04296645384585,10.305555555555555,3.562280521953324,7.548642058424901,4.027962513274934,2.5555555555555554,0.6008771929824561,-2.083333333333334,-0.6371527777777778,0.6110586451637988,0.5280898876404494,0.21348314606741572,0.1797752808988764,0.07865168539325842,970.7977528089888,24.0,30.258426966292134
66,2,13,9,9,1,22.11111111111111,187.12297324576537,11.444444444444445,5.847592913930168,8.135781445468059,4.290182310216608,3.4166666666666665,0.9423076923076923,-2.2222222222222223,-1.3611111111111112,1.0827283834965065,0.28125,0.40625,0.28125,0.03125,1322.75,30.5,36.75
67,2,38,43,32,13,81.40625,595.9311216942365,9.805555555555555,4.729612076938385,6.339692783981239,3.433457524913197,2.2222222222222223,0.6513157894736843,-1.3611111111111116,-0.5704134366925064,0.47083117132889796,0.25396825396825395,0.30158730158730157,0.3412698412698413,0.10317460317460317,1081.3968253968253,24.023809523809526,29.674603174603174
68,2,15,8,15,19,24.266666666666666,155.38468835349335,8.0,2.7260471640963746,3.6996354369879367,2.9918954209785826,1.8055555555555556,0.5888888888888889,-1.9444444444444444,-1.0069444444444444,0.5390320542932076,0.2631578947368421,0.2631578947368421,0.14035087719298245,0.3333333333333333,924.9824561403509,25.087719298245613,31.42105263157895
69,2,74,56,7,66,139.42857142857142,1386.2866481061205,13.027777777777779,6.828998266532613,7.0728910617659215,4.262820174382945,1.583333333333333,0.38513513513513514,-2.166666666666667,-0.5128968253968256,0.29684289749947856,0.034482758620689655,0.3645320197044335,0.27586206896551724,0.3251231527093596,1132.768472906404,24.817733990147783,30.655172413793103
70,2,26,21,2,15,54.5,322.9825149590248,8.11111111111111,5.0466017962347625,5.209395402564916,2.082667774277408,1.9444444444444444,0.6089743589743588,-2.361111111111111,-0.7473544973544973,0.5204691363084466,0.03125,0.40625,0.328125,0.234375,1196.296875,24.875,30.4375
71,2,32,28,9,24,62.666666666666664,548.9712171737146,8.555555555555555,5.902916313695856,6.535371633020413,2.490670356775482,2.111111111111111,0.3993055555555558,-1.3888888888888888,-0.4305555555555557,0.4152609389005221,0.0967741935483871,0.34408602150537637,0.3010752688172043,0.25806451612903225,1101.0537634408602,22.559139784946236,27.9247311827957
72,2,89,89,8,58,185.25,1260.1660254968779,8.027777777777779,5.164614858593762,5.3396865487155845,1.9652772258071936,1.8611111111111112,0.40543071161048694,-1.5277777777777777,-0.4066791510611735,0.3165434168105526,0.03278688524590164,0.36475409836065575,0.36475409836065575,0.23770491803278687,1085.4016393442623,22.684426229508198,27.80327868852459
73,2,22,15,107,5,37.046728971962615,245.01676252764847,7.833333333333333,1.644407802198983,5.8337324411344875,2.59697767407918,1.4444444444444444,0.41792929292929304,-2.0,-0.6111111111111112,0.3845790468302866,0.7181208053691275,0.1476510067114094,0.10067114093959731,0.03355704697986577,803.4563758389262,23.624161073825505,30.026845637583893
74,2,39,39,9,15,79.66666666666667,608.8770781083699,9.916666666666666,5.9693831187095086,6.547065356003977,3.015344775938416,1.7777777777777777,0.6289173789173789,-1.3333333333333335,-0.6274928774928774,0.3829670810873289,0.08823529411764706,0.38235294117647056,0.38235294117647056,0.14705882352941177,1176.0882352941176,24.45098039215686,29.91176470588235
75,2,28,30,53,26,58.490566037735846,407.93148627719927,7.833333333333333,2.977602089614593,4.856327217585705,2.4675317999572264,1.7222222222222219,0.4751984126984129,-1.833333333333334,-0.42592592592592593,0.3736630551689394,0.38686131386861317,0.20437956204379562,0.21897810218978103,0.1897810218978102,931.9635036496351,22.78102189781022,28.532846715328468
76,2,11,6,27,5,17.185185185185187,70.86762453724278,4.944444444444445,1.4462780517804648,3.2212556607837626,1.5304420104058474,1.3333333333333335,0.4444444444444445,-1.25,-0.8148148148148148,0.37154695268180854,0.5510204081632653,0.22448979591836735,0.12244897959183673,0.10204081632653061,760.7142857142857,22.816326530612244,28.918367346938776
77,2,44,38,6,26,86.33333333333333,538.2629657030321,7.583333333333333,4.7216049623073,4.98391634910215,1.9097465205759523,2.138888888888889,0.3579545454545455,-1.4722222222222223,-0.4130116959064329,0.3255733906913346,0.05263157894736842,0.38596491228070173,0.3333333333333333,0.22807017543859648,1142.5701754385964,24.219298245614034,29.45614035087719
78,2,23,21,45,17,44.37777777777778,293.03249322691715,6.527777777777778,2.7644574832728033,4.803811364375691,2.412887603515767,1.3333333333333335,0.5241545893719806,-4.111111111111111,-0.5674603174603176,0.3600695074234976,0.42452830188679247,0.2169811320754717,0.19811320754716982,0.16037735849056603,971.2169811320755,22.77358490566038,28.433962264150942
79,2,19,27,7,15,48.142857142857146,330.5275953279759,8.055555555555555,4.860699931293763,5.41848516931108,2.6990253243742894,2.638888888888889,0.9312865497076025,-1.416666666666666,-0.6594650205761318,0.8256157458131593,0.10294117647058823,0.27941176470588236,0.39705882352941174,0.22058823529411764,1075.3382352941176,22.16176470588235,27.397058823529413
80,2,29,15,77,24,44.311688311688314,433.0372526141776,8.333333333333334,2.9864638111322592,6.368194891384965,3.280957550502635,1.0833333333333333,0.34003831417624536,-3.4444444444444438,-0.6462962962962961,0.22960151735032536,0.5310344827586206,0.2,0.10344827586206896,0.16551724137931034,934.096551724138,24.744827586206895,31.09655172413793
81,2,24,12,71,8,36.11267605633803,346.6829868969128,10.777777777777779,3.0146346686688066,7.879158793111654,4.015178770381147,0.916666666666667,0.45254629629629634,-2.333333333333333,-0.9004629629629629,0.26625150537001097,0.6173913043478261,0.20869565217391303,0.10434782608695652,0.06956521739130435,929.8782608695652,25.269565217391303,31.6
82,2,73,67,35,39,141.11428571428573,1016.9848136510919,13.222222222222221,4.752265484350897,5.681479405872022,4.143904169120929,2.138888888888889,0.4288432267884324,-4.555555555555555,-0.45480928689883926,0.37111441218175484,0.16355140186915887,0.3411214953271028,0.3130841121495327,0.1822429906542056,1039.8411214953271,23.16355140186916,28.785046728971963
83,2,12,8,15,2,20.133333333333333,88.20996304997189,6.916666666666667,2.3840530554046455,4.009543774998722,2.4424260695620523,1.0555555555555554,0.5763888888888888,-1.1111111111111112,-0.8576388888888888,0.2743128808210838,0.40540540540540543,0.32432432432432434,0.21621621621621623,0.05405405405405406,919.7297297297297,23.7027027027027,29.45945945945946
84,2,24,25,69,6,49.08695652173913,553.7201459614254,13.86111111111111,4.465485048076011,10.067639017480461,5.193558623073458,1.694444444444444,0.5914351851851851,-1.5000000000000016,-0.5622222222222222,0.3776040558038719,0.5564516129032258,0.1935483870967742,0.20161290322580644,0.04838709677419355,902.1451612903226,21.370967741935484,27.120967741935484
85,2,13,5,25,11,18.44,81.00101285308143,3.6666666666666665,1.500018756538545,2.7931383742441875,1.4194591280804978,0.9999999999999999,0.45299145299145305,-2.1666666666666665,-1.1555555555555557,0.2868982648290094,0.46296296296296297,0.24074074074074073,0.09259259259259259,0.2037037037037037,806.2592592592592,21.98148148148148,28.12962962962963
86,2,60,55,5,54,125.8,1309.4456675476304,10.916666666666666,7.525549813492129,7.748199216258167,3.0263011718996697,1.7777777777777775,0.3842592592592593,-1.7777777777777777,-0.4176767676767677,0.3615085656975535,0.028735632183908046,0.3448275862068966,0.3160919540229885,0.3103448275862069,1186.155172413793,21.586206896551722,26.436781609195403
87,2,132,97,37,117,232.16216216216216,4082.859017859246,17.444444444444443,10.660206312948423,11.80017057184753,4.482227489996039,1.5277777777777781,0.315446127946128,-1.8333333333333333,-0.427548682703322,0.25195950585313986,0.09660574412532637,0.34464751958224543,0.25326370757180156,0.30548302872062666,1314.5665796344647,26.031331592689295,31.626631853785902
88,2,13,8,7,5,21.714285714285715,126.8936977600017,7.472222222222222,3.8452635684849,4.880526836923142,2.924874619339356,1.9444444444444444,0.5641025641025641,-2.083333333333334,-0.8576388888888888,0.5711886582450368,0.21212121212121213,0.3939393939393939,0.24242424242424243,0.15151515151515152,1068.6969696969697,25.666666666666668,31.87878787878788
89,2,22,36,2,19,67.5,650.851241365752,12.25,8.23862330842724,8.452613524230545,3.65804232432514,2.305555555555555,0.6616161616161617,-1.361111111111111,-0.40740740740740744,0.6130957422327811,0.02531645569620253,0.27848101265822783,0.45569620253164556,0.24050632911392406,1218.126582278481,24.78481012658228,30.21518987341772
90,2,25,28,48,19,53.395833333333336,747.5233721629448,13.13888888888889,6.229361434691207,10.382269057818679,5.454471628043815,1.8055555555555556,0.5666666666666665,-1.4444444444444453,-0.4699900793650795,0.400693842672377,0.4,0.20833333333333334,0.23333333333333334,0.15833333333333333,1031.85,25.358333333333334,31.425
91,2,11,11,33,7,22.21212121212121,177.80481110280036,8.166666666666666,2.8678195339161348,6.131200382855185,3.1024217706412163,1.5277777777777777,0.7272727272727273,-2.1944444444444438,-0.6893939393939393,0.39706735375759517,0.532258064516129,0.1774193548387097,0.1774193548387097,0.11290322580645161,887.0,23.225806451612904,29.29032258064516
92,2,15,20,181,11,35.06077348066298,169.64969207248058,2.9166666666666665,0.7473554716849364,3.6880367841843604,0.788399010157204,0.7777777777777779,0.4,-0.49999999999999994,-0.2805555555555556,0.22148024278112677,0.7973568281938326,0.06607929515418502,0.0881057268722467,0.048458149779735685,697.6299559471365,22.841409691629956,29.255506607929515
93,2,35,23,176,19,58.10795454545455,752.4814312519712,13.472222222222221,2.9742349061342734,9.77248612015547,4.689035165108652,3.0,0.44285714285714306,-4.5,-0.6666666666666667,0.62073741694144,0.6956521739130435,0.1383399209486166,0.09090909090909091,0.07509881422924901,854.7312252964427,23.790513833992094,30.102766798418973
94,2,167,153,29,100,323.44827586206895,3590.5845116203404,15.694444444444445,7.996847464633275,8.549010741953191,4.173672172313242,2.0833333333333335,0.4444444444444443,-2.472222222222222,-0.48620188816267235,0.3674968926967826,0.0645879732739421,0.37193763919821826,0.34075723830734966,0.22271714922049,1260.0133630289533,25.93095768374165,31.34075723830735
95,2,62,40,69,62,102.89855072463769,1900.7517568755509,14.305555555555555,8.157732862126828,11.589949737046043,5.845481633343043,1.4444444444444444,0.35797491039426527,-2.805555555555555,-0.5361111111111111,0.2580400133976882,0.296137339055794,0.26609442060085836,0.17167381974248927,0.26609442060085836,1119.1630901287554,26.240343347639485,32.53648068669528
96,2,309,205,2,207,617.5,9546.49915676455,18.27777777777778,13.204009898706156,13.240636833237934,4.6894976316639125,1.9722222222222208,0.36434735706580396,-4.666666666666667,-0.5532520325203251,0.28551698972120765,0.0027662517289073307,0.42738589211618255,0.2835408022130014,0.2863070539419087,1370.8547717842323,26.824343015214385,32.39142461964039
97,2,139,116,9,127,269.1111111111111,4743.183222912828,20.194444444444443,12.130903383408766,12.416710007625204,5.440575247994668,2.638888888888889,0.38649080735411667,-3.722222222222222,-0.5208333333333335,0.3424590483871561,0.023017902813299233,0.3554987212276215,0.2966751918158568,0.3248081841432225,1367.450127877238,27.089514066496164,32.70332480818414
98,2,78,60,7,49,145.0,1858.184059874338,14.88888888888889,9.578268349867722,9.936813154408224,4.224663479646265,2.194444444444444,0.3258547008547008,-1.833333333333334,-0.4231481481481482,0.32298370936316484,0.03608247422680412,0.4020618556701031,0.30927835051546393,0.25257731958762886,1187.7113402061855,21.778350515463917,26.556701030927837
99,2,42,26,127,11,68.08661417322834,1427.59120046637,13.305555555555555,6.930054371195971,18.070774689447724,5.999558638056731,2.2499999999999996,0.5006613756613755,-1.1666666666666665,-0.4881784881784882,0.4523717665146154,0.616504854368932,0.20388349514563106,0.1262135922330097,0.05339805825242718,961.8834951456311,21.37378640776699,26.776699029126213
100,2,41,21,23,14,62.608695652173914,667.4592421954203,13.777777777777779,6.742012547428488,8.782358449939741,4.936107639145126,2.5555555555555554,0.4776422764227642,-2.416666666666667,-0.9272486772486774,0.41060264426056736,0.23232323232323232,0.41414141414141414,0.21212121212121213,0.1414141414141414,1161.3535353535353,25.78787878787879,30.484848484848484
101,2,124,83,37,80,209.16216216216216,3991.4679636987694,14.833333333333334,12.31934556697151,13.907553880483517,6.409174609723843,3.611111111111112,0.39740143369175635,-5.6944444444444455,-0.6087684069611782,0.41647512651479107,0.11419753086419752,0.38271604938271603,0.25617283950617287,0.24691358024691357,1277.5925925925926,25.07716049382716,30.52777777777778
102,2,4,5,12,0,9.0,22.850843761317833,3.1944444444444446,1.088135417205611,2.538982640146426,1.0859030176889932,1.4166666666666667,0.75,-0.8055555555555557,-0.4833333333333334,0.4466093108559313,0.5714285714285714,0.19047619047619047,0.23809523809523808,0.0,903.9047619047619,24.142857142857142,30.571428571428573
103,2,10,11,8,4,21.5,117.98189694962474,5.416666666666667,3.575208998473477,4.719275877984989,2.2997153798455297,1.8611111111111112,0.6250000000000001,-1.138888888888889,-0.5656565656565656,0.5799172461185121,0.24242424242424243,0.30303030303030304,0.3333333333333333,0.12121212121212122,1056.5454545454545,22.636363636363637,28.21212121212121
104,2,7,4,133,1,11.007518796992482,49.035469037425884,3.8333333333333335,0.3381756485339716,4.086289086452157,0.6207259324889063,1.0833333333333335,0.5436507936507936,-1.2777777777777777,-0.8333333333333334,0.2972749333385404,0.9172413793103448,0.04827586206896552,0.027586206896551724,0.006896551724137931,706.4827586206897,23.124137931034483,29.572413793103447
105,2,60,46,10,40,110.0,1487.9237463216107,16.47222222222222,9.537972732830838,10.191258536449388,4.936970487177085,1.8611111111111112,0.41527777777777786,-1.861111111111111,-0.5132850241545894,0.3278650621386692,0.0641025641025641,0.38461538461538464,0.2948717948717949,0.2564102564102564,1325.4102564102564,27.05128205128205,32.62179487179487
106,2,6,7,100,1,13.01,46.75936794144164,4.194444444444445,0.4101698942231723,3.339954852960117,0.9792371448267592,1.6666666666666667,0.6851851851851851,-1.111111111111111,-0.5952380952380952,0.48370214394848066,0.8771929824561403,0.05263157894736842,0.06140350877192982,0.008771929824561403,706.9298245614035,22.517543859649123,28.99122807017544
107,2,9,8,14,7,17.5,81.02035104773803,4.138888888888889,2.132114501256264,3.375847960322418,1.732401026921366,1.6944444444444444,0.44753086419753085,-1.5277777777777777,-0.5,0.4815606139467181,0.3684210526315789,0.23684210526315788,0.21052631578947367,0.18421052631578946,873.1052631578947,22.07894736842105,27.63157894736842
108,2,7,8,4,2,15.5,247.8095021468272,8.055555555555555,11.800452483182248,14.57702953804866,8.793156354716963,3.111111111111111,1.1706349206349207,-1.861111111111111,-0.9479166666666666,0.8640411711120422,0.19047619047619047,0.3333333333333333,0.38095238095238093,0.09523809523809523,1144.904761904762,26.0,32.38095238095238
109,2,30,15,5,15,48.0,909.8105290020466,21.11111111111111,13.997085061569948,15.163508816700777,7.4460723455253275,2.1666666666666665,0.6837962962962962,-3.3888888888888897,-1.401851851851852,0.4656912664245944,0.07692307692307693,0.46153846153846156,0.23076923076923078,0.23076923076923078,1670.7230769230769,41.63076923076923,49.09230769230769
110,2,23,25,21,14,48.666666666666664,1642.5072571683058,16.083333333333332,19.789244062268747,26.492052534972675,12.388116273496719,1.6666666666666665,0.7355072463768116,-2.8333333333333344,-0.7388888888888888,0.48445158863908133,0.25301204819277107,0.27710843373493976,0.30120481927710846,0.1686746987951807,1355.0240963855422,29.10843373493976,34.963855421686745
111,2,162,143,36,126,308.5,6761.058999123561,25.11111111111111,14.477642396410195,15.686911830913134,6.9641942975911455,3.7500000000000004,0.36856995884773625,-2.472222222222222,-0.4283993783993783,0.3920334447290738,0.07708779443254818,0.3468950749464668,0.30620985010706636,0.2698072805139186,1643.5610278372592,35.139186295503215,41.650963597430405
112,2,65,76,34,48,142.41176470588235,2134.79094733183,14.166666666666666,9.573053575479058,11.29519019752291,4.630712820565834,3.111111111111111,0.5388888888888888,-2.1944444444444446,-0.4550438596491229,0.5468071878320249,0.15246636771300448,0.2914798206278027,0.34080717488789236,0.21524663677130046,1154.0448430493273,22.076233183856502,27.071748878923767
113,2,60,31,14,15,92.07142857142857,1435.9196407540283,20.5,11.965997006283569,13.546411705226681,6.689350148263761,1.6388888888888904,0.5050925925925928,-3.75,-0.9578853046594983,0.3464061397389401,0.11666666666666667,0.5,0.25833333333333336,0.125,1485.275,33.125,39.06666666666667
114,2,266,228,63,269,498.26984126984127,14764.303565730756,22.13888888888889,17.87445952267646,19.35033232730112,6.1866823074754835,2.611111111111111,0.3866959064327484,-3.166666666666666,-0.432992202729045,0.341225757008236,0.07627118644067797,0.3220338983050847,0.27602905569007263,0.32566585956416466,1575.996368038741,30.156174334140434,36.28450363196126
115,2,173,149,25,146,327.84,6380.929327887127,19.416666666666668,12.94306151701243,13.634464375827195,5.15490151894917,3.0833333333333335,0.3797366730892742,-2.527777777777778,-0.4427665920954512,0.4106242433195096,0.05070993914807302,0.3509127789046653,0.3022312373225152,0.2961460446247465,1456.2292089249493,30.125760649087223,36.30628803245436
116,2,24,26,54,14,50.25925925925926,340.12057948482766,6.722222222222222,2.882377792244302,5.314384054450432,2.570038443647642,1.9722222222222223,0.494212962962963,-1.8611111111111112,-0.4572649572649572,0.4306286651389676,0.4576271186440678,0.2033898305084746,0.22033898305084745,0.11864406779661017,966.0254237288135,24.88135593220339,30.822033898305083
117,2,14,9,22,6,23.272727272727273,172.60265780983096,7.333333333333333,3.38436583940845,5.951815786545895,3.0046399217720023,2.361111111111111,0.5515873015873016,-1.8333333333333333,-0.8672839506172837,0.5285976446141814,0.43137254901960786,0.27450980392156865,0.17647058823529413,0.11764705882352941,908.8627450980392,22.84313725490196,28.901960784313726
118,2,23,21,39,9,44.23076923076923,281.96244186478333,7.222222222222222,3.064809150704167,5.32004607292044,2.615649478191679,1.3611111111111107,0.43478260869565216,-1.25,-0.4960317460317461,0.3525659997726155,0.42391304347826086,0.25,0.22826086956521738,0.09782608695652174,953.25,25.25,31.48913043478261
119,2,21,17,15,14,38.93333333333333,331.38791300740684,9.86111111111111,4.946088253841893,6.37284448091167,3.2318762979296736,1.9722222222222225,0.5383597883597886,-1.6388888888888893,-0.6617647058823529,0.48070319095584824,0.22388059701492538,0.31343283582089554,0.2537313432835821,0.208955223880597,1059.6716417910447,21.62686567164179,26.686567164179106
120,2,42,43,11,23,87.0909090909091,673.572473018733,9.666666666666666,5.660272882510362,6.236782157580861,2.821132912166766,2.5277777777777772,0.5601851851851855,-2.3055555555555554,-0.545219638242894,0.6021443123360867,0.09243697478991597,0.35294117647058826,0.36134453781512604,0.19327731092436976,1128.109243697479,24.638655462184875,30.19327731092437
121,2,31,25,40,19,56.475,252.72550957317608,5.194444444444445,2.19761312672327,3.3696734609756813,1.7141045163519935,1.4444444444444444,0.3772401433691757,-1.5833333333333333,-0.43333333333333335,0.32052561260644635,0.34782608695652173,0.26956521739130435,0.21739130434782608,0.16521739130434782,879.8086956521739,22.278260869565216,28.16521739130435
122,2,93,69,3,36,174.0,1352.6415654531966,11.722222222222221,6.729560027130331,6.831523057844427,3.0463583016784455,2.583333333333333,0.47446236559139776,-3.4722222222222228,-0.6058776167471821,0.4047852494579886,0.014925373134328358,0.4626865671641791,0.34328358208955223,0.1791044776119403,1225.4328358208954,25.51741293532338,31.402985074626866
123,2,20,21,20,35,42.75,252.89365978944767,4.666666666666667,2.63430895614008,3.3275481551243113,1.910774497320165,1.3888888888888886,0.4770833333333334,-2.0833333333333335,-0.46560846560846564,0.3574406138623192,0.20833333333333334,0.20833333333333334,0.21875,0.3645833333333333,811.09375,21.65625,27.614583333333332
124,2,6,9,6,2,15.333333333333334,51.43716833083371,4.305555555555555,2.2363986230797264,3.025715784166689,1.4631054727630899,1.4722222222222223,0.888888888888889,-1.0277777777777781,-0.47839506172839513,0.39965262694272674,0.2608695652173913,0.2608695652173913,0.391304347826087,0.08695652173913043,970.9565217391304,24.82608695652174,31.08695652173913
